State,Country,County_Name,Full_County_Name,Cases,Update_Time,UVA_URL,Harvard_URL
North Carolina,USA, McDowell,"McDowell, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Transylvania,"Transylvania, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Wayne,"Wayne, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Robeson,"Robeson, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Hoke,"Hoke, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Moore,"Moore, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Beaufort,"Beaufort, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Henderson,"Henderson, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Burke,"Burke, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Vance,"Vance, North Carolina",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Stanley,"Stanley, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Granville,"Granville, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Dare,"Dare, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Pasquotank,"Pasquotank, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Montgomery,"Montgomery, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Hertford,"Hertford, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Davie,"Davie, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Hyde,"Hyde, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Northampton,"Northampton, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Sampson,"Sampson, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Caldwell,"Caldwell, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Person,"Person, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Lenoir,"Lenoir, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Lee,"Lee, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Duplin,"Duplin, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Scotland,"Scotland, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Lincoln,"Lincoln, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
North Carolina,USA, Jackson,"Jackson, North Carolina",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA,  Milwaukee,"Milwaukee, Wisconsin",290,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Dane,"Dane, Wisconsin",88,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Waukesha,"Waukesha, Wisconsin",42,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Washington,"Washington, Wisconsin",21,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Fond du Lac,"Fond du Lac, Wisconsin",18,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Ozaukee,"Ozaukee, Wisconsin",16,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Kenosha,"Kenosha, Wisconsin",13,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, La Crosse,"La Crosse, Wisconsin",10,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Sheboygan,"Sheboygan, Wisconsin",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Racine,"Racine, Wisconsin",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Eau Claire,"Eau Claire, Wisconsin",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Winnebago,"Winnebago, Wisconsin",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Columbia,"Columbia, Wisconsin",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, St. Croix,"St. Croix, Wisconsin",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Walworth,"Walworth, Wisconsin",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Douglas,"Douglas, Wisconsin",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Sauk,"Sauk, Wisconsin",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Jefferson,"Jefferson, Wisconsin",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Rock,"Rock, Wisconsin",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Brown,"Brown, Wisconsin",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Dodge,"Dodge, Wisconsin",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Pierce,"Pierce, Wisconsin",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Outagamie,"Outagamie, Wisconsin",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Dunn,"Dunn, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Green,"Green, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Bayfield,"Bayfield, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Iowa,"Iowa, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Chippewa,"Chippewa, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Marathon,"Marathon, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Calumet,"Calumet, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Clark,"Clark, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Wisconsin,USA, Wood,"Wood, Wisconsin",1,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA,  Marion,"Marion, Indiana",226,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Hamilton,"Hamilton, Indiana",30,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Johnson,"Johnson, Indiana",24,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Lake,"Lake, Indiana",19,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, St. Joseph,"St. Joseph, Indiana",19,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Hendricks,"Hendricks, Indiana",15,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Hancock,"Hancock, Indiana",8,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Allen,"Allen, Indiana",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Delaware,"Delaware, Indiana",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Franklin,"Franklin, Indiana",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Ripley,"Ripley, Indiana",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Decatur,"Decatur, Indiana",7,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Clark,"Clark, Indiana",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Floyd,"Floyd, Indiana",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Howard,"Howard, Indiana",6,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Elkhart,"Elkhart, Indiana",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Bartholomew,"Bartholomew, Indiana",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Morgan,"Morgan, Indiana",5,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Boone,"Boone, Indiana",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Madison,"Madison, Indiana",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Tippecanoe,"Tippecanoe, Indiana",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Monroe,"Monroe, Indiana",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Owen,"Owen, Indiana",4,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Porter,"Porter, Indiana",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Grant,"Grant, Indiana",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Fayette,"Fayette, Indiana",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Vigo,"Vigo, Indiana",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Jennings,"Jennings, Indiana",3,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, LaPorte,"LaPorte, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Starke,"Starke, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Tipton,"Tipton, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Dearborn,"Dearborn, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Washington,"Washington, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Shelby,"Shelby, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
Indiana,USA, Harrison,"Harrison, Indiana",2,2020-03-25 19:00:00,https://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-25-2020.csv,https://docs.google.com/spreadsheets/d/1itaohdPiAeniCXNlntNztZ_oRvjh0HsGuJXUJWET008
