State,Country,County Name,Full County Name,Cases,Update Time,Source
Indiana,USA, Wells,"Wells, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Adams,"Adams, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Boone,"Boone, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Floyd,"Floyd, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Hamilton,"Hamilton, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Noble,"Noble, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Hancock,"Hancock, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, St. Joseph,"St. Joseph, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, Howard,"Howard, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Indiana,USA, LaPorte,"LaPorte, Indiana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kentucky,USA,  Harrison,"Harrison, Kentucky",6,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kentucky,USA, Jefferson,"Jefferson, Kentucky",6,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kentucky,USA, Fayette,"Fayette, Kentucky",5,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kentucky,USA, Montgomery,"Montgomery, Kentucky",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kentucky,USA, Clark,"Clark, Kentucky",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kentucky,USA, Nelson,"Nelson, Kentucky",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Grand Princess,USA,  unknown,"unknown, Grand Princess",19,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Grand Princess,USA, San Diego,"San Diego, Grand Princess",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Rhode Island,USA,  Providence,"Providence, Rhode Island",20,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Nebraska,USA,  Douglas,"Douglas, Nebraska",16,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Nebraska,USA, Cass,"Cass, Nebraska",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Nebraska,USA, Knox,"Knox, Nebraska",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Mexico,USA,  Bernalillo,"Bernalillo, New Mexico",10,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Mexico,USA, Santa Fe,"Santa Fe, New Mexico",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Mexico,USA, Sandoval,"Sandoval, New Mexico",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Mexico,USA, Socorro,"Socorro, New Mexico",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
District of Columbia,USA,  Washington D.C.,"District of Columbia, District of Columbia",17,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arkansas,USA,  ,", Arkansas",9,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arkansas,USA, unknown,"unknown, Arkansas",4,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arkansas,USA, Jefferson,"Jefferson, Arkansas",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arizona,USA,  Pinal,"Pinal, Arizona",5,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arizona,USA, Maricopa,"Maricopa, Arizona",4,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arizona,USA, Pima,"Pima, Arizona",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Arizona,USA, Graham,"Graham, Arizona",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Hampshire,USA,  Rockingham,"Rockingham, New Hampshire",9,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Hampshire,USA, Grafton,"Grafton, New Hampshire",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
New Hampshire,USA, Hillsborough,"Hillsborough, New Hampshire",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Maine,USA,  ,", Maine",5,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Maine,USA, Cumberland,"Cumberland, Maine",5,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Maine,USA, Lincoln,"Lincoln, Maine",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Maine,USA, Androscoggin,"Androscoggin, Maine",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Mississippi,USA,  ,", Mississippi",4,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Mississippi,USA, Forrest,"Forrest, Mississippi",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Mississippi,USA, Pearl River,"Pearl River, Mississippi",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Mississippi,USA, Leflore,"Leflore, Mississippi",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Mississippi,USA, Copiah ,"Copiah , Mississippi",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA,  Minnehaha,"Minnehaha, South Dakota",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA, Davidson,"Davidson, South Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA, McCook,"McCook, South Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA, Charles Mix,"Charles Mix, South Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA, Beadle,"Beadle, South Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA, Bon Homme,"Bon Homme, South Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
South Dakota,USA, Pennington,"Pennington, South Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kansas,USA,  Johnson,"Johnson, Kansas",6,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kansas,USA, Butler,"Butler, Kansas",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kansas,USA, Franklin,"Franklin, Kansas",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Kansas,USA, Wyandotte,"Wyandotte, Kansas",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Vermont,USA,  Windsor,"Windsor, Vermont",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Vermont,USA, Bennington,"Bennington, Vermont",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Vermont,USA, Chittenden,"Chittenden, Vermont",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Vermont,USA, Washington,"Washington, Vermont",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Delaware,USA,  New Castle,"New Castle, Delaware",7,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Montana,USA,  Missoula,"Missoula, Montana",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Montana,USA, Lewis and Clark,"Lewis and Clark, Montana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Montana,USA, Yellowstone,"Yellowstone, Montana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Montana,USA, Gallatin,"Gallatin, Montana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Montana,USA, Silver Bow,"Silver Bow, Montana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Montana,USA, unknown,"unknown, Montana",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Oklahoma,USA,  Tulsa,"Tulsa, Oklahoma",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Oklahoma,USA, Cleveland,"Cleveland, Oklahoma",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Oklahoma,USA, Payne,"Payne, Oklahoma",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Oklahoma,USA, Jackson,"Jackson, Oklahoma",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Oklahoma,USA, Oklahoma,"Oklahoma, Oklahoma",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Hawaii,USA,  Honolulu,"Honolulu, Hawaii",4,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Hawaii,USA, Kauai,"Kauai, Hawaii",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Hawaii,USA, Maui,"Maui, Hawaii",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Idaho,USA,  Ada,"Ada, Idaho",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Idaho,USA, Unknown,"Unknown, Idaho",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Idaho,USA, Blaine ,"Blaine , Idaho",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Idaho,USA, Teton,"Teton, Idaho",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Missouri,USA,  Greene,"Greene, Missouri",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Missouri,USA, St. Louis,"St. Louis, Missouri",2,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Missouri,USA, Henry,"Henry, Missouri",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Puerto Rico,USA,  Puerto Rico,"Puerto Rico, Puerto Rico",5,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Guam,USA,  ,", Guam",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Wuhan Evacuee,USA,  ,", Wuhan Evacuee",3,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Wyoming,USA,  Sheridan County,"Sheridan County, Wyoming",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Wyoming,USA, Sheridan,"Sheridan, Wyoming",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Wyoming,USA, Fremont,"Fremont, Wyoming",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
North Dakota,USA,  Ward,"Ward, North Dakota",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
USVI,USA,USVI,USVI,1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
Alaska,USA,  Anchorage,"Anchorage, Alaska",1,2020-03-16 03:00:00,http://nssac.bii.virginia.edu/covid-19/dashboard/data/nssac-ncov-sd-03-16-2020.csv
